Record Id,Village Owner.id,Rating,Village Name,Phone,Fax,Parent Village.id,Website,Ticker Symbol,Village Type,Ownership,Industry,Employees,Annual Revenue,SIC Code,Created By.id,Modified By.id,Created Time,Modified Time,Currency,Exchange Rate,Last Activity Time,Billing Street,Shipping Street,Billing City,Shipping City,Billing Province,Shipping Province,Billing Code,Shipping Code,Billing Country,Shipping Country,Description,Layout.id,Village Number,Village Site,Score,Positive Score,Negative Score,Positive Touch Point Score,Touch Point Score,Negative Touch Point Score,Tag,Village Image,User Modified Time,System Related Activity Time,User Related Activity Time,System Modified Time,Change Log Time,Households,Average Household Income,Road Conditions,Total Population,Latest Livelihoods Survey,Potential KHT Projects,Latest Education Survey,Potential Project Notes,Villagers Consulted,GPS Latitude,GPS Longitude,Latest WASH Survey,% Population Without Enough Rice,District.id,Nearest Town.id,Children (Aged 0 - 18),Distance to Town (km),Adult Males,Tribe,Forest Department,Adult Females,Season Accesibility,Average Annual HH Income (THB),Province,Village has Dorm,Distance to Hospital (km),Annual Malaria Cases,No. Children in Dorm,Nearest Health Centre,Distance to Pratom (km),Annual Typhoid Cases,No. Students at Uni,Distance to Health Centre (km),No. Children Go To Pratom,Annual Stomarch Ulcer Cases,No. Graduates,Annual Diabetes Cases,Nearest Mathayom (Seconary).id,Annual Cancer Cases,No. Children Go To Mathayom,Village Deaths in Last Year,Distance to Mathayom (km),Common Diseases,Nearest Pratom (Primary).id,Village Schools,Nearest Hospital.id,Latest non-KHT Clean Water Project,Latest non-KHT Rice Bank Project,Latest non-KHT Electricity Project,Sufficient Drinking Water in Dry Season,Non-KHT Projects Comments,Latest non-KHT Animal Bank Project,Previous Gov/Royal Aid Projects,General Comments,Latest non-KHT School Project,Previous Non-KHT NGO Projects,Current Water Sources,Latest non-KHT Solar Project,Latest non-KHT Road Project,Sufficient Drinking Water in Wet Season,Latest non-KHT Satelite Project,Village's Name,Name of Village,Latest non-KHT Irrigation Project,Number of People without Thai ID Cards,Are Any KHT Staff Connected to the Village?,No. Children Living Away in Dormitories,No. Children Who Don't Go to Mathayom but Should,No. Children Who Don't Go to Pratom but Should,Locked,Hosted KHT Projects,Last Enriched Time,Enrich Status,Record Status
zcrm_361303000001899110,zcrm_361303000000269001,,Ban Siwader,,,,,,Mooban,,,,,,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-25 11:19:26,2022-08-05 10:41:49,,,2022-08-05 10:41:49,,,,,,,,,,,,zcrm_361303000000032035,0,,0,0,0,0,0,0,,,,,,2022-08-05 10:41:49,,107,,,423,,"Education Scholarship, Blankets,  Mosquito Nets",,FALSE,,17.92466,97.76701,2012-09-27,45.0,zcrm_361303000001881215,zcrm_361303000000521090,164,71,125,,Sob Moei,134,Dry Season,8000,Mae Hong Son,false,71,5,,Ban Mae Sam Laep,,15,,15,,,4,,zcrm_361303000001881176,,,,,Flu ans Ulcer,zcrm_361303000001881176,,zcrm_361303000000521090,2002-01-01,,,,,,Yes,,,No,Government Water System,,,,,Ban Siwader,Ban Siwader,,,,,,,false,WASH,,,1
zcrm_361303000001899111,zcrm_361303000000269001,,Ban Sob Mae Sa Top,,,,,,Mooban,,,,,,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-25 11:19:26,2022-12-06 14:48:32,,,2022-12-06 14:48:32,,,,,,,,,,,,zcrm_361303000000032035,0,,0,0,0,0,0,0,,,,,,2022-12-06 14:48:32,,60,,,351,,"Blankets,  Mosquito Nets,Irrigation, Latrine",,FALSE,,18.70611,98.24978,2014-10-15,40.0,zcrm_361303000001881221,zcrm_361303000000667033,141,50,107,Sgaw,Mae Chaem,103,All Seasons,4000,Chiang Mai,false,50,,,Ban Na Hong,22,5,,15,12,,7,,zcrm_361303000001881240,,60,,50,Flu,zcrm_361303000001881145,,zcrm_361303000000667033,,,,,,,Yes,,,No,Government Water System,,,,,Ban Sob Mae Sa Top,Ban Sob Mae Sa Top,,,,,,,false,WASH,,,1
zcrm_361303000001899112,zcrm_361303000000269001,,Ban Som Poi,,,,,,Mooban,,,,,,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-25 11:19:26,2022-08-05 06:57:21,,,2022-08-05 06:57:21,,,,,,,,,,,,zcrm_361303000000032035,0,,0,0,0,0,0,0,,,,,,2022-08-05 06:57:21,,91,,,350,2016-01-08,,,,,,,,,zcrm_361303000000401954,,,,,,,,,,Mae Hong Son,false,,,,,,,,,,,,,,,,,,,,,,1991-01-01,,,,,,Yes,,,,,,,,,Ban Som Poi,Ban Som Poi,,,,,,,false,Irrigation;Further Education Scholarships,,,1
zcrm_361303000001899113,zcrm_361303000000269001,,Ban Sud Huay Na,,,,,,,,,,,,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-25 11:19:26,2022-08-05 10:21:57,,,2022-08-05 10:21:57,,,,,,,,,,,,zcrm_361303000000032035,0,,0,0,0,0,0,0,,,,,,2022-08-05 10:21:57,,26,,,129,,"Blankets, Education Scholarship, Latrine",,,,18.16981,98.14823,2007-09-29,30.0,,zcrm_361303000000521090,50,38,40,,Mae Sariang,39,All Seasons,,Mae Hong Son,false,38,,,Ban Mae Lid Pa Kae,,2,,10,69,,,,,,,,,"Flu, Ulcer",,Prathom (Primary),zcrm_361303000000521090,,,,,,,Yes,,,No,Government Water System,,,,,Ban Sud Huay Na,Ban Sud Huay Na,,,,,,,false,WASH,,,1
zcrm_361303000001899114,zcrm_361303000000269001,,Ban Suk Jai,,,,,,,,,,,,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-25 11:19:26,2022-12-15 16:52:37,,,2022-12-15 16:52:37,,,,,,,,,,,,zcrm_361303000000032035,0,,0,0,0,0,0,0,,,,,,2022-12-15 16:52:37,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ban Suk Jai,Ban Suk Jai,,,,,,,false,School Buses,,,1
zcrm_361303000001899116,zcrm_361303000000269001,,Ban Tha Hin Som,,,,,,,,,,,,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-25 11:19:26,2022-08-05 06:51:41,,,2022-08-05 06:51:41,,,,,,,,,,,,zcrm_361303000000032035,0,,0,0,0,0,0,0,,,,,,2022-08-05 06:51:41,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ban Tha Hin Som,Ban Tha Hin Som,,,,,,,false,Further Education Scholarships,,,1
zcrm_361303000001899117,zcrm_361303000000269001,,Ban Tha Song Kaew,,,,,,,,,,,,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-25 11:19:26,2022-08-05 06:57:20,,,2022-08-05 06:57:20,,,,,,,,,,,,zcrm_361303000000032035,0,,0,0,0,0,0,0,,,,,,2022-08-05 06:57:20,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ban Tha Song Kaew,Ban Tha Song Kaew,,,,,,,false,Further Education Scholarships,,,1
zcrm_361303000001899118,zcrm_361303000000269001,,Ban Thung Ma Kham Pom,,,,,,Mooban,,,,,,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-25 11:19:26,2022-12-06 16:17:49,,,2022-12-06 16:17:49,,,,,,,,,,,,zcrm_361303000000032035,0,,0,0,0,0,0,0,,,,,,2022-12-06 16:17:49,,65,,,311,,"Education Scholarship, Blankets,  Mosquito Nets",,FALSE,,18.95415,98.07761,2013-12-27,40.0,zcrm_361303000001881191,zcrm_361303000000461057,104,42,106,Sgaw,Mae Hong Son,101,All Seasons,5000,Mae Hong Son,false,42,1,,Ban Huay Mak Lang,4,5,,8,25,,5,,zcrm_361303000001881249,,20,,4,Flu and Ulcer,zcrm_361303000001881249,,zcrm_361303000000461057,,,,No,,,Yes,,,No,Government Water System,,,,,Ban Thung Ma Kham Pom,Ban Thung Ma Kham Pom,,,,,,,false,Further Education Scholarships;WASH,,,1
zcrm_361303000001899120,zcrm_361303000000269001,,Ban Thung Pra Pon,,,,,,Yomban,,,,,,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-25 11:19:26,2022-08-05 10:21:57,,,2022-08-05 10:21:57,,,,,,,,,,,,zcrm_361303000000032035,0,,0,0,0,0,0,0,,,,,,2022-08-05 10:21:57,,25,,,135,,"Education Scholarship, Blankets,  Mosquito Nets, Latrine",,FALSE,,18.59948,98.20399,2017-10-03,60.0,zcrm_361303000000401954,zcrm_361303000000401954,64,105,35,,Mae La Noi,36,Dry Season,,Mae Hong Son,false,105,2,,Ban Pa Kae,8,10,,,36,,,,zcrm_361303000000522050,,,,40,Flu and Ulcer,zcrm_361303000001881112,No Schools,zcrm_361303000000401954,2007-01-01,,,,,,Yes,,,No,Government Water System,,,,,Ban Thung Pra Pon,Ban Thung Pra Pon,,,,,,,false,WASH,,,1
zcrm_361303000001899121,zcrm_361303000000269001,,Ban Tung Wang Kwang,,,,,,Yomban,,,,,,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-25 11:19:26,2022-08-05 10:21:57,,,2022-08-05 10:21:57,,,,,,,,,,,,zcrm_361303000000032035,0,,0,0,0,0,0,0,,,,,,2022-08-05 10:21:57,,24,,"Poor (not paved, lots of potholes)",92,,"Blankets, Mosquito Nets, Education Scholarships",,,,,,2008-09-07,40.0,zcrm_361303000000401954,zcrm_361303000000401954,31,,32,,Mae La Noi,29,,,Mae Hong Son,false,45,4,,Ban Mae La Luang,11,5,,20,10,,,,zcrm_361303000001881162,,10,,10,,zcrm_361303000000716100,No Schools,zcrm_361303000000401954,,,,,"Road, solar panels, rice bank",,Yes,,,Yes,,,,,,Ban Tung Wang Kwang,Ban Tung Wang Kwang,,,,,,,false,WASH,,,1
zcrm_361303000001899122,zcrm_361303000000269001,,Ban Wa No,,,,,,Mooban,,,,,,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-25 11:19:26,2022-12-29 11:25:49,,,2022-12-29 11:25:49,,,,,,,,,,,,zcrm_361303000000032035,0,,0,0,0,0,0,0,,,,,,2022-12-29 11:25:49,,98,,,320,,"Education Scholarship, Blankets,  Mosquito Nets",,FALSE,,18.7657,98.0091,2013-09-02,35.0,zcrm_361303000001881223,zcrm_361303000000461057,135,28,90,Sgaw,Khun Yuam,95,Dry Season,5000,Mae Hong Son,false,28,2,,Ban Mae Jae,,3,,5,,,12,,zcrm_361303000000461077,,,,28,Flu,,Prathom (Primary),zcrm_361303000000461057,,,,,,,Yes,,,No,Government Water System,,,,,Ban Wa No,Ban Wa No,,,,,,,false,WASH,,,1
zcrm_361303000001899123,zcrm_361303000000269001,,Ban Wa Thoo,,,,,,Yomban,,,,,,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-25 11:19:26,2022-12-29 09:56:50,,,2022-12-29 09:56:50,,,,,,,,,,,,zcrm_361303000000032035,0,,0,0,0,0,0,0,,,,,,2022-12-29 09:56:50,,20,,,110,2015-01-18,,,,,,,,,zcrm_361303000000521090,,,,,,,,,,Mae Hong Son,false,,,,,,,,,,,,,,,,,,,,,,1985-01-01,,,,,,Yes,,,,,,,,,Ban Wa Thoo,Ban Wa Thoo,,,,,,,false,Irrigation,,,1
zcrm_361303000001899124,zcrm_361303000000269001,,Ban Yod Phai,,,,,,Yomban,,,,,,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-25 11:19:26,2022-08-05 10:21:27,,,2022-08-05 10:21:27,,,,,,,,,,,,zcrm_361303000000032035,0,,0,0,0,0,0,0,,,,,,2022-08-05 10:21:27,,35,,"Average (some paved road, some potholes)",177,,"Mosquito Nets, Blankets, Water Repair, Water Extension, Latrines, Dam, Channel, Repair, Scholarship, School Meals.",,FALSE,Village Headman;Village Leader;Villagers,18.84884,98.12946,2018-09-10,20.0,zcrm_361303000001881221,zcrm_361303000000461057,30,35,90,Sgaw,Mae Chaem,57,Dry Season,25000,Chiang Mai,false,35,,,Ban Pang Ung,8,2,5,8,9,,10,,zcrm_361303000001881155,,8,,8,"Ulcer, Flu",zcrm_361303000001881155,No Schools,zcrm_361303000000461057,1996-01-01,,2002-01-01,No,,,Yes,,,No,Government Water System,,1996-01-01,No,,Ban Yod Phai,Ban Yod Phai,,,,,,,false,WASH,,,1
zcrm_361303000001899125,zcrm_361303000000269001,,Huai Koo Pa,,,,,,,,,,,,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-25 11:19:26,2022-08-05 06:55:47,,,2022-08-05 06:55:47,,,,,,,,,,,,zcrm_361303000000032035,0,,0,0,0,0,0,0,,,,,,2022-08-05 06:55:47,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Huai Koo Pa,Huai Koo Pa,,,,,,,false,Further Education Scholarships,,,1
zcrm_361303000001899126,zcrm_361303000000269001,,Huay Ka Pa,,,,,,,,,,,,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-25 11:19:26,2022-08-05 06:54:13,,,2022-08-05 06:54:13,,,,,,,,,,,,zcrm_361303000000032035,0,,0,0,0,0,0,0,,,,,,2022-08-05 06:54:13,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Huay Ka Pa,Huay Ka Pa,,,,,,,false,School Buses,,,1
zcrm_361303000001899127,zcrm_361303000000269001,,"Hui Sai Leang, Mae Jam Dist",,,,,,,,,,,,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-25 11:19:26,2022-08-05 06:56:16,,,2022-08-05 06:56:16,,,,,,,,,,,,zcrm_361303000000032035,0,,0,0,0,0,0,0,,,,,,2022-08-05 06:56:16,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hui Sai Leang, Mae Jam Dist","Hui Sai Leang, Mae Jam Dist",,,,,,,false,Further Education Scholarships,,,1
zcrm_361303000001899128,zcrm_361303000000269001,,Khun Mae La,,,,,,,,,,,,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-25 11:19:26,2022-08-05 06:57:21,,,2022-08-05 06:57:21,,,,,,,,,,,,zcrm_361303000000032035,0,,0,0,0,0,0,0,,,,,,2022-08-05 06:57:21,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Khun Mae La,Khun Mae La,,,,,,,false,Further Education Scholarships,,,1
zcrm_361303000001899131,zcrm_361303000000269001,,Ko Mai Loo,,,,,,,,,,,,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-25 11:19:26,2022-08-05 06:57:20,,,2022-08-05 06:57:20,,,,,,,,,,,,zcrm_361303000000032035,0,,0,0,0,0,0,0,,,,,,2022-08-05 06:57:20,,,,,,,,,,,,,,,zcrm_361303000001881227,,,,,,,,,,,false,,,,,,,,,,,,,zcrm_361303000001881182,,,,,,,,,,,,,,,,,,,,,,,,Ko Mai Loo,Ko Mai Loo,,,,,,,false,Further Education Scholarships,,,1
zcrm_361303000001899132,zcrm_361303000000269001,,Mae La Ka,,,,,,,,,,,,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-25 11:19:26,2022-08-05 06:57:20,,,2022-08-05 06:57:20,,,,,,,,,,,,zcrm_361303000000032035,0,,0,0,0,0,0,0,,,,,,2022-08-05 06:57:20,,,,,,,,,,,,,,,,zcrm_361303000000461057,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,zcrm_361303000001881139,,zcrm_361303000000461057,,,,,,,,,,,,,,,,Mae La Ka,Mae La Ka,,,,,,,false,Further Education Scholarships,,,1
zcrm_361303000001899133,zcrm_361303000000269001,,Mae La Noi Duransik,,,,,,,,,,,,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-25 11:19:26,2022-12-28 15:01:33,,,2022-12-28 15:01:33,,,,,,,,,,,,zcrm_361303000000032035,0,,0,0,0,0,0,0,,,,,,2022-12-28 15:01:33,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mae La Noi Duransik,Mae La Noi Duransik,,,,,,,false,School Meals,,,1
zcrm_361303000001899134,zcrm_361303000000269001,,Mae Om Pai,,,,,,,,,,,,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-25 11:19:26,2022-08-05 06:57:20,,,2022-08-05 06:57:20,,,,,,,,,,,,zcrm_361303000000032035,0,,0,0,0,0,0,0,,,,,,2022-08-05 06:57:20,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mae Om Pai,Mae Om Pai,,,,,,,false,Further Education Scholarships,,,1
zcrm_361303000001899136,zcrm_361303000000269001,,Mae Tho Thai,,,,,,,,,,,,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-25 11:19:26,2022-08-05 06:55:48,,,2022-08-05 06:55:48,,,,,,,,,,,,zcrm_361303000000032035,0,,0,0,0,0,0,0,,,,,,2022-08-05 06:55:48,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mae Tho Thai,Mae Tho Thai,,,,,,,false,Further Education Scholarships,,,1
zcrm_361303000001899138,zcrm_361303000000269001,,Missing Village Details,,,,,,,,,,,,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-25 11:19:26,2022-12-02 13:50:45,,,2022-12-02 13:50:45,,,,,,,,,,,,zcrm_361303000000032035,0,,0,0,0,0,0,0,,,,,,2022-12-02 13:50:45,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Missing Village Details,Missing Village Details,,,,,,,false,Further Education Scholarships;WASH,,,1
zcrm_361303000001899140,zcrm_361303000000269001,,Paw Naw Khi,,,,,,,,,,,,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-25 11:19:26,2022-08-05 10:21:58,,,2022-08-05 10:21:58,,,,,,,,,,,,zcrm_361303000000032035,0,,0,0,0,0,0,0,,,,,,2022-08-05 10:21:58,,76,,,379,,"Blankets, Mosquito Nets, School scholarship, Teacher",,,,18.95964,98.08249,2003-10-25,40.0,,zcrm_361303000000461057,153,45,115,,Khun Yuam,111,Dry Season,,Mae Hong Son,false,45,,,In village,,8,,,258,,,,,,,,,,,Prathom (Primary),zcrm_361303000000461057,,,,,,,Yes,,,No,Government Water System,,,,,Paw Naw Khi,Paw Naw Khi,,,,,,,false,Further Education Scholarships;WASH,,,1
zcrm_361303000001905020,zcrm_361303000000269001,,Mon Ta Lang,,,,,,,,,,,,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-26 05:01:45,2024-04-17 16:14:58,,,2024-04-17 16:14:58,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,2024-04-17 16:14:58,,,,,,,,,,,,,,,zcrm_361303000000716157,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mon Ta Lang,Mon Ta Lang,,,,,,,false,Further Education Scholarships,,,1
zcrm_361303000001905042,zcrm_361303000000269001,,Mae Salit Luang,,,,,,,,,,,,zcrm_361303000000269001,zcrm_361303000000269001,2022-07-26 05:03:14,2024-04-17 16:15:37,,,2024-04-17 16:15:37,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,2024-04-17 16:15:37,,,,,,,,,,,,,,,zcrm_361303000000521090,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mae Salit Luang,Mae Salit Luang,,,,,,,false,Further Education Scholarships,,,1
zcrm_361303000002044003,zcrm_361303000000269001,,Ban Huay Bong Tha,,,,,,,,,,,,zcrm_361303000000269001,zcrm_361303000000269001,2022-08-04 04:57:10,2022-08-04 05:54:23,,,2022-08-04 05:54:23,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,2022-08-04 05:54:23,,29,,,122,,,,,,,,,,zcrm_361303000000716157,,,,,,,,,,Mae Hong Son,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ban Huay Bong Tha,Ban Huay Bong Tha,,,,,,,false,,,,1
zcrm_361303000002044029,zcrm_361303000000269001,,Ban Thung Ruang Thong,,,,,,,,,,,,zcrm_361303000000269001,zcrm_361303000000269001,2022-08-04 05:06:32,2022-08-04 05:54:23,,,2022-08-04 05:54:23,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,2022-08-04 05:54:23,,320,,,710,,,,,,,,,,zcrm_361303000000401954,,,,,,,,,,Mae Hong Son,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ban Thung Ruang Thong,Ban Thung Ruang Thong,,,,,,,false,,,,1
zcrm_361303000002044055,zcrm_361303000000269001,,Ban Huay Pom Fard,,,,,,,,,,,,zcrm_361303000000269001,zcrm_361303000000269001,2022-08-04 05:09:42,2022-08-04 05:54:23,,,2022-08-04 05:54:23,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,2022-08-04 05:54:23,,25,,,132,,,,,,,,,,zcrm_361303000000716157,,,,,,,,,,Mae Hong Son,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ban Huay Pom Fard,Ban Huay Pom Fard,,,,,,,false,,,,1
zcrm_361303000002044081,zcrm_361303000000269001,,Ban Sob Mae Ruam,,,,,,,,,,,,zcrm_361303000000269001,zcrm_361303000000269001,2022-08-04 05:15:09,2022-08-04 05:54:23,,,2022-08-04 05:54:23,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,2022-08-04 05:54:23,,50,,,485,,,,,,,,,,zcrm_361303000000667033,,,,,,,,,,Chiang Mae,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ban Sob Mae Ruam,Ban Sob Mae Ruam,,,,,,,false,,,,1
zcrm_361303000002044107,zcrm_361303000000269001,,Ban Ruam Mo,,,,,,,,,,,,zcrm_361303000000269001,zcrm_361303000000269001,2022-08-04 05:17:28,2022-08-04 05:54:23,,,2022-08-04 05:54:23,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,2022-08-04 05:54:23,,61,,,207,,,,,,,,,,zcrm_361303000000401954,,,,,,,,,,Mae Hong Son,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ban Ruam Mo,Ban Ruam Mo,,,,,,,false,,,,1
zcrm_361303000002044150,zcrm_361303000000269001,,Ban Eeh Vee Jo,,,,,,,,,,,,zcrm_361303000000269001,zcrm_361303000000269001,2022-08-04 05:26:01,2022-08-05 08:36:26,,,2022-08-05 08:36:26,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,2022-08-05 08:36:26,,,2022-08-05 06:28:56,,78,,,367,,,,,,,,,,zcrm_361303000002044145,,,,,,,,,,Tak,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ban Eeh Vee Jo,Ban Eeh Vee Jo,,,,,,,false,,,,1
zcrm_361303000002044176,zcrm_361303000000269001,,Ban Mae Phae Noi,,,,,,,,,,,,zcrm_361303000000269001,zcrm_361303000000269001,2022-08-04 05:29:37,2022-08-04 05:54:23,,,2022-08-04 05:54:23,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,2022-08-04 05:54:23,,25,,,110,,,,,,,,,,zcrm_361303000001611586,,,,,,,,,,Mae Hong Son,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ban Mae Phae Noi,Ban Mae Phae Noi,,,,,,,false,,,,1
zcrm_361303000002044202,zcrm_361303000000269001,,Ban Mae Lui Bon,,,,,,,,,,,,zcrm_361303000000269001,zcrm_361303000000269001,2022-08-04 05:32:03,2022-08-04 05:54:23,,,2022-08-04 05:54:23,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,2022-08-04 05:54:23,,43,,,165,,,,,,,,,,zcrm_361303000001611586,,,,,,,,,,Mae Hong Son,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ban Mae Lui Bon,Ban Mae Lui Bon,,,,,,,false,,,,1
zcrm_361303000002044244,zcrm_361303000000269001,,Ban Hua Mae La Ka,,,,,,,,,,,,zcrm_361303000000269001,zcrm_361303000000269001,2022-08-04 05:36:53,2023-07-20 14:34:48,,,2023-07-20 14:34:48,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,2022-11-04 10:40:09,,,2023-07-20 14:34:48,,36,,"Very Poor (not paved, inaccesible in wet season)",175,,,,,,18.74628,98.07401,,60.0,zcrm_361303000000461057,zcrm_361303000000461057,68,33,56,Sgaw,,51,All Seasons,26000,Mae Hong Son,false,33,2,,Ban Pong Ung,,5,4,8,30,,5,,zcrm_361303000002409206,,,,8,Flu and Ulcer,,Prathom (Primary),zcrm_361303000000461057,,,2014-11-13,,,,Yes,,2002-11-14,No,,,1991-11-14,,,Ban Hua Mae La Ka,Ban Hua Mae La Ka,,,,,,,false,WASH,,,1
zcrm_361303000002044270,zcrm_361303000000269001,,Ban Huay Khi Pher,,,,,,,,,,,,zcrm_361303000000269001,zcrm_361303000000269001,2022-08-04 05:40:56,2022-08-04 05:54:23,,,2022-08-04 05:54:23,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,2022-08-04 05:54:23,,35,,,166,,,,,,,,,,zcrm_361303000000667033,,,,,,,,,,Chiang Mae,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ban Huay Khi Pher,Ban Huay Khi Pher,,,,,,,false,,,,1
zcrm_361303000002194023,zcrm_361303000000269001,,Wangkhan,,,,,,,,,,,,zcrm_361303000000269001,zcrm_361303000000269001,2022-08-26 02:14:33,2023-12-04 09:43:19,,,2023-12-04 09:43:19,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,2023-12-04 09:43:19,,,,,,,,,,,,,,,zcrm_361303000000401954,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wangkhan,Wangkhan,,,,,,,false,Further Education Scholarships,,,1
zcrm_361303000002242022,zcrm_361303000000269001,,Ban Kong Sum Nua,,,,,,,,,,,,zcrm_361303000000269001,zcrm_361303000000269001,2022-09-13 10:46:35,2022-09-13 10:46:56,,,2022-09-13 10:46:56,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,2022-09-13 10:46:56,,,,,,,,,,,,,,,zcrm_361303000001881248,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ban Kong Sum Nua,Ban Kong Sum Nua,,,,,,,false,WASH,,,1
zcrm_361303000002242074,zcrm_361303000000269001,,Ban Kong Sum Tai,,,,,,,,,,,,zcrm_361303000000269001,zcrm_361303000000269001,2022-09-13 10:47:36,2022-09-13 10:47:36,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,zcrm_361303000001881248,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ban Kong Sum Tai,Ban Kong Sum Tai,,,,,,,false,,,,1
zcrm_361303000002250064,zcrm_361303000000269001,,Ban Mae Nil Nok,,,,,,,,,,,,zcrm_361303000000269001,zcrm_361303000000269001,2022-09-14 03:13:22,2022-09-14 03:13:22,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,zcrm_361303000001197151,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ban Mae Nil Nok,Ban Mae Nil Nok,,,,,,,false,,,,1
